Year	Day	Nest_number	Nest_found	UTM_E	UTM_N	Datum	Zone	Area_Name	Habitat	Distance_From	Distance_On	Fresh_Nest	Species	Predation	PredatorSpecies	ReproductiveActivity	Notes
2011	186	NGM036	Systematic search	533131	8117095	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM037	Systematic search	533230	8117134	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM038	Systematic search	533232	8117133	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM039	Systematic search	533277	8117132	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM040	Systematic search	533240	8117113	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM041	Systematic search	533205	8117098	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM042	Systematic search	533041	8117051	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM043	Systematic search	533049	8117045	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM044	Systematic search	532997	8117030	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM045	Systematic search	532995	8117031	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM046	Systematic search	532986	8117014	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM047	Systematic search	532991	8117021	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM048	Systematic search	533090	8117038	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM049	Systematic search	533114	8117053	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM050	Systematic search	533132	8117046	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM051	Systematic search	533187	8117092	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM052	Systematic search	533216	8117101	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM053	Systematic search	533248	8117106	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	Yes	Ermine	Yes	
2011	186	NGM054	Systematic search	533235	8117084	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM055	Systematic search	533188	8117061	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM056	Systematic search	533156	8117048	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	Yes	Ermine	Yes	
2011	186	NGM057	Systematic search	533142	8117046	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM058	Systematic search	533088	8117029	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM059	Systematic search	533056	8117018	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM060	Systematic search	533039	8117017	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM061	Systematic search	533009	8117018	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM062	Systematic search	533009	8117015	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM063	Systematic search	533005	8117013	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM064	Systematic search	533159	8117038	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM065	Systematic search	533187	8117041	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM066	Systematic search	533247	8117076	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM067	Systematic search	533258	8117075	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM068	Systematic search	533043	8116995	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM069	Systematic search	533264	8117075	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM070	Systematic search	533284	8117080	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM071	Systematic search	533283	8117090	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM072	Systematic search	533284	8117092	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM073	Systematic search	533283	8117079	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM074	Systematic search	533266	8117062	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM075	Systematic search	533266	8117061	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM076	Systematic search	533266	8117063	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM077	Systematic search	533222	8117036	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM078	Systematic search	533204	8117046	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM079	Systematic search	533184	8117026	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM080	Systematic search	533074	8116987	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM081	Systematic search	533051	8116989	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM082	Systematic search	533071	8116965	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM083	Systematic search	533194	8117012	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM084	Systematic search	533295	8117042	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM085	Systematic search	533313	8117047	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM086	Systematic search	533309	8117037	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM087	Systematic search	533308	8117034	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM088	Systematic search	533211	8116996	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM089	Systematic search	533119	8116947	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM090	Systematic search	533121	8116947	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM091	Systematic search	533117	8116943	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM092	Systematic search	533115	8116954	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM093	Systematic search	533131	8116949	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM094	Systematic search	533131	8116955	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM095	Systematic search	533130	8116955	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM096	Systematic search	533130	8116955	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM097	Systematic search	533129	8116955	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM098	Systematic search	533157	8116967	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM099	Systematic search	533152	8116959	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM100	Systematic search	533180	8116970	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM101	Systematic search	533202	8116986	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM102	Systematic search	533249	8116977	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM103	Systematic search	533250	8116976	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM104	Systematic search	533231	8116976	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM105	Systematic search	533131	8116945	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM106	Systematic search	533108	8116940	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM107	Systematic search	533066	8116899	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM108	Systematic search	533097	8116907	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM109	Systematic search	533099	8116916	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM110	Systematic search	533145	8116923	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM111	Systematic search	533160	8116944	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM112	Systematic search	533257	8116968	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM113	Systematic search	533328	8116981	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM114	Systematic search	533326	8116979	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM115	Systematic search	533264	8116962	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM116	Systematic search	533240	8116943	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM117	Systematic search	533130	8116893	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM118	Systematic search	533248	8116936	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM119	Systematic search	533295	8116941	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM120	Systematic search	533348	8116957	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM121	Systematic search	533265	8116933	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM122	Systematic search	533081	8116855	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM123	Systematic search	533241	8116898	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM124-B	Systematic search	533347	8116929	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM125	Systematic search	533319	8116910	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM126	Systematic search	533214	8116866	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM127	Systematic search	533215	8116858	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM128	Systematic search	533149	8116838	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM129-B	Systematic search	533052	8116810	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM130	Systematic search	533157	8116831	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM131	Systematic search	533173	8116828	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM132	Systematic search	533199	8116853	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM133	Systematic search	533344	8116900	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM134	Systematic search	533342	8116879	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM135	Systematic search	533316	8116875	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM136	Systematic search	533137	8116814	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM137	Systematic search	533138	8116801	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM138	Systematic search	533132	8116808	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	186	NGM139	Systematic search	533124	8116812	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM140	Systematic search	533120	8116808	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	186	NGM141	Systematic search	533060	8116787	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	194	NGM142	Systematic search	533174	8117089	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	194	NGM143	Systematic search	533051	8117044	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX01	Systematic search	533589	8117432	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX02	Systematic search	533865	8117434	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX03	Systematic search	533992	8117525	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX04	Systematic search	534067	8117551	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX05	Systematic search	533860	8117404	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX06	Systematic search	533890	8117422	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX07	Systematic search	533894	8117424	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX08	Systematic search	533971	8117486	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX09	Systematic search	534003	8117505	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX10	Systematic search	534027	8117513	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX11	Systematic search	534063	8117538	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX12	Systematic search	534076	8117532	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX13	Systematic search	534057	8117507	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX14	Systematic search	534044	8117505	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX15	Systematic search	534017	8117490	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX16	Systematic search	534014	8117486	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX17	Systematic search	534012	8117486	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX18	Systematic search	534010	8117487	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX19	Systematic search	534013	8117489	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX20	Systematic search	534014	8117494	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX21	Systematic search	533988	8117465	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX22	Systematic search	533928	8117433	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX23	Systematic search	533932	8117427	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX24	Systematic search	533866	8117375	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX25	Systematic search	533981	8117456	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX26	Systematic search	533983	8117455	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX27	Systematic search	534045	8117491	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX28	Systematic search	534078	8117485	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX29	Systematic search	534024	8117450	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX30	Systematic search	534020	8117447	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	bébés morts
2011	182	NGX31	Systematic search	533979	8117422	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown and Collared Lemmings	No	NA	Yes	repro variable
2011	182	NGX32	Systematic search	533965	8117416	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX33	Systematic search	533882	8117357	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX34	Systematic search	533880	8117359	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX35	Systematic search	533917	8117366	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX36	Systematic search	533923	8117384	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX37	Systematic search	533941	8117382	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX38	Systematic search	533957	8117402	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX39	Systematic search	533981	8117407	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX40	Systematic search	533986	8117411	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX41	Systematic search	534009	8117434	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX42	Systematic search	534030	8117440	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX43	Systematic search	534103	8117497	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX44	Systematic search	534119	8117457	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX45	Systematic search	534047	8117426	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX46	Systematic search	534056	8117418	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX47	Systematic search	533987	8117370	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX48	Systematic search	533985	8117362	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX49	Systematic search	533908	8117312	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX50	Systematic search	534019	8117386	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX51	Systematic search	534024	8117397	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX52	Systematic search	534030	8117391	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX53	Systematic search	534045	8117405	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX54	Systematic search	534124	8117450	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX55	Systematic search	534123	8117441	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX56	Systematic search	534051	8117397	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX57	Systematic search	534005	8117361	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX58	Systematic search	533975	8117338	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX59	Systematic search	533929	8117292	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX60	Systematic search	534151	8117410	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX61	Systematic search	534152	8117410	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX62	Systematic search	534142	8117396	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX63	Systematic search	534103	8117381	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX64	Systematic search	534097	8117378	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX65	Systematic search	534095	8117370	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX66	Systematic search	534083	8117354	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX67	Systematic search	534071	8117346	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX68	Systematic search	534064	8117348	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX69	Systematic search	533983	8117300	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX70	Systematic search	533982	8117289	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX71	Systematic search	533955	8117257	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX72	Systematic search	534058	8117333	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX73	Systematic search	534094	8117349	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX74	Systematic search	534120	8117354	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX75	Systematic search	534134	8117344	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX76	Systematic search	534124	8117354	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX77	Systematic search	534101	8117319	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX78	Systematic search	534094	8117313	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX79	Systematic search	533970	8117221	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX80	Systematic search	533971	8117217	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX81	Systematic search	533982	8117221	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX82	Systematic search	534002	8117239	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX83	Systematic search	534076	8117285	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX84	Systematic search	534095	8117298	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX85	Systematic search	534164	8117343	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2011	182	NGX86	Systematic search	534169	8117356	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2011	182	NGX87	Systematic search	534153	8117327	NAD 27	17X	LX1-snow fence experiment	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
